          Teff = 3500 K,  log g = 0.0,  [M/H] = +0.0

                J    10    0.248 (0.0876)    0.418  0.256 (0.0141)   -0.136  0.639 (0.0026)
                K    11    0.153 (0.0729)    0.290  0.206 (0.0149)   -0.156  0.515 (0.0052)
                L    12    0.127 (0.0513)    0.228  0.151 (0.0082)   -0.100  0.378 (0.0014)
                M    13    0.111 (0.0364)    0.180  0.104 (0.0082)   -0.045  0.260 (0.0034)
                N    14    0.069 (0.0247)    0.110  0.062 (0.0090)   -0.024  0.155 (0.0060)
 Cousins        Rc   15    0.424 (0.0977)    0.620  0.294 (0.0113)   -0.017  0.735 (0.0039)
                Ic   16    0.337 (0.0967)    0.530  0.290 (0.0118)   -0.099  0.726 (0.0032)
 Bessell        UX   17    0.608 (0.0931)    0.806  0.297 (0.0035)    0.163  0.743 (0.0111)
 Bessell        BX   18    0.644 (0.0746)    0.800  0.234 (0.0049)    0.294  0.584 (0.0065)
 Bessell        B    19    0.647 (0.0742)    0.802  0.233 (0.0048)    0.298  0.582 (0.0066)
 Bessell        V    20    0.512 (0.0915)    0.697  0.277 (0.0099)    0.097  0.693 (0.0043)
 Bessell        R    21    0.423 (0.0976)    0.619  0.294 (0.0113)   -0.017  0.735 (0.0039)
 Bessell        I    22    0.331 (0.0966)    0.524  0.290 (0.0117)   -0.104  0.725 (0.0032)
 Tycho         TyB   23    0.664 (0.0725)    0.817  0.229 (0.0038)    0.320  0.574 (0.0074)
               TyV   24    0.531 (0.0903)    0.714  0.275 (0.0093)    0.119  0.687 (0.0046)
 Hipparchos    HIP   25    0.566 (0.0844)    0.739  0.260 (0.0075)    0.176  0.649 (0.0054)
 KEPLER              26    0.476 (0.0922)    0.662  0.280 (0.0099)    0.057  0.699 (0.0043)
 COROT SIS           27    0.483 (0.0907)    0.666  0.276 (0.0095)    0.069  0.689 (0.0044)
 COROT EXO           28    0.477 (0.0911)    0.661  0.277 (0.0096)    0.062  0.692 (0.0043)
 Geneva         U    29    0.578 (0.0995)    0.790  0.317 (0.0040)    0.102  0.793 (0.0118)
                B    30    0.665 (0.0721)    0.817  0.228 (0.0039)    0.322  0.571 (0.0073)
                B1   31    0.684 (0.0703)    0.833  0.225 (0.0027)    0.346  0.562 (0.0082)
                B2   32    0.640 (0.0754)    0.797  0.236 (0.0053)    0.287  0.589 (0.0063)
                V    33    0.514 (0.0913)    0.698  0.277 (0.0099)    0.099  0.692 (0.0042)
                V1   34    0.522 (0.0906)    0.705  0.275 (0.0098)    0.110  0.687 (0.0042)
                G    35    0.479 (0.0950)    0.670  0.287 (0.0106)    0.049  0.717 (0.0042)
 Vilnius        U    36    0.582 (0.0982)    0.791  0.314 (0.0038)    0.111  0.784 (0.0119)
                P    37    0.599 (0.0977)    0.807  0.311 (0.0038)    0.133  0.777 (0.0114)
                X    38    0.693 (0.0666)    0.835  0.213 (0.0028)    0.374  0.532 (0.0076)
                Y    39    0.616 (0.0788)    0.778  0.244 (0.0067)    0.250  0.609 (0.0055)
                Z    40    0.548 (0.0875)    0.726  0.266 (0.0092)    0.149  0.665 (0.0043)
                V    41    0.515 (0.0915)    0.700  0.277 (0.0099)    0.099  0.694 (0.0043)
                S    42    0.399 (0.1017)    0.604  0.307 (0.0114)   -0.062  0.768 (0.0042)
 Milone         iz   43    0.292 (0.0875)    0.466  0.260 (0.0120)   -0.097  0.649 (0.0020)
                iJ   44    0.242 (0.0879)    0.412  0.256 (0.0142)   -0.143  0.640 (0.0028)
                iH   45    0.170 (0.0853)    0.328  0.237 (0.0196)   -0.186  0.593 (0.0083)
                iK   46    0.151 (0.0718)    0.286  0.203 (0.0146)   -0.154  0.507 (0.0050)
 YMS94         iz    47    0.292 (0.0875)    0.466  0.260 (0.0120)   -0.097  0.649 (0.0020)
               iJ    48    0.242 (0.0879)    0.412  0.256 (0.0142)   -0.143  0.640 (0.0028)
               iH    49    0.170 (0.0853)    0.328  0.237 (0.0196)   -0.186  0.593 (0.0083)
               iK    50    0.151 (0.0718)    0.286  0.203 (0.0146)   -0.154  0.507 (0.0050)
               iL    51    0.123 (0.0483)    0.218  0.143 (0.0075)   -0.092  0.358 (0.0013)
               iLp   52    0.119 (0.0442)    0.206  0.130 (0.0075)   -0.077  0.326 (0.0017)
               iM    53    0.106 (0.0375)    0.178  0.108 (0.0082)   -0.055  0.269 (0.0033)
               in    54    0.070 (0.0243)    0.110  0.060 (0.0091)   -0.020  0.150 (0.0063)
               iN    55    0.063 (0.0247)    0.104  0.062 (0.0089)   -0.030  0.155 (0.0060)
 Sloan DSS      u    56    0.593 (0.0975)    0.800  0.311 (0.0035)    0.126  0.778 (0.0118)
                g    57    0.598 (0.0812)    0.766  0.251 (0.0069)    0.222  0.627 (0.0056)
                r    58    0.441 (0.0974)    0.637  0.294 (0.0111)    0.000  0.734 (0.0041)
                i    59    0.351 (0.0970)    0.545  0.291 (0.0118)   -0.086  0.728 (0.0033)
                z    60    0.306 (0.0930)    0.492  0.279 (0.0114)   -0.113  0.698 (0.0028)
 HST STIS Ly_alpha   61    1.236 (0.1879)    0.793 -0.666 (0.0279)    2.235 -1.664 (0.0593)
            Fclear   62    1.452 (0.3120)    0.678 -1.161 (0.0750)    3.194 -2.902 (0.1291)
             Fsrf2   63    1.454 (0.3133)    0.677 -1.166 (0.0756)    3.204 -2.916 (0.1300)
              Fqtz   64    1.456 (0.3139)    0.678 -1.167 (0.0750)    3.206 -2.917 (0.1293)
              CIII   65    1.269 (0.2050)    0.790 -0.718 (0.0268)    2.347 -1.796 (0.0608)
              MgII   66    0.796 (0.0343)    0.862  0.099 (0.0088)    0.648  0.247 (0.0047)
            Nclear   67    0.903 (0.0221)    0.848 -0.082 (0.0060)    1.026 -0.205 (0.0099)
             Nsrf2   68    0.901 (0.0216)    0.848 -0.080 (0.0060)    1.022 -0.201 (0.0098)
              Nqtz   69    0.909 (0.0243)    0.849 -0.089 (0.0060)    1.042 -0.223 (0.0103)
             cn182   70    1.087 (0.1172)    0.809 -0.417 (0.0187)    1.713 -1.043 (0.0385)
             cn270   71    0.834 (0.0166)    0.865  0.046 (0.0046)    0.765  0.116 (0.0025)
            Oclear   72    0.480 (0.0903)    0.663  0.275 (0.0093)    0.068  0.687 (0.0045)
         Oclear-lp   73    0.389 (0.0966)    0.582  0.291 (0.0114)   -0.048  0.727 (0.0036)
             [OII]   74    0.531 (0.1237)    0.790  0.389 (0.0063)   -0.052  0.972 (0.0133)
            [OIII]   75    0.566 (0.0831)    0.735  0.253 (0.0088)    0.186  0.633 (0.0039)
 2MASS          J    76    0.245 (0.0876)    0.415  0.255 (0.0142)   -0.138  0.638 (0.0027)
 2MASS          H    77    0.171 (0.0847)    0.328  0.236 (0.0194)   -0.183  0.589 (0.0081)
 2MASS          Ks   78    0.153 (0.0725)    0.290  0.205 (0.0149)   -0.154  0.512 (0.0052)
 SWASP               79    0.527 (0.0887)    0.708  0.271 (0.0088)    0.121  0.677 (0.0048)
 MOST                80    0.514 (0.0896)    0.696  0.273 (0.0091)    0.104  0.682 (0.0046)
 GAIA (2006)    G    81    0.494 (0.0900)    0.677  0.274 (0.0092)    0.084  0.685 (0.0046)
 GAIA (2010)    G    82    0.471 (0.0915)    0.656  0.278 (0.0097)    0.054  0.694 (0.0043)
 GAIA (2010)    BP   83    0.537 (0.0880)    0.717  0.269 (0.0085)    0.133  0.673 (0.0050)
 GAIA (2010)    RP   84    0.349 (0.0968)    0.543  0.291 (0.0116)   -0.087  0.727 (0.0034)
 GAIA (2010)  G_RV   85    0.296 (0.0979)    0.492  0.295 (0.0117)   -0.147  0.737 (0.0032)
 Milone        230   86    1.048 (0.0800)    0.867 -0.272 (0.0066)    1.455 -0.679 (0.0197)
               250   87    0.916 (0.0232)    0.861 -0.083 (0.0058)    1.040 -0.207 (0.0098)
               270   88    0.829 (0.0188)    0.867  0.056 (0.0034)    0.744  0.141 (0.0014)
               290   89    0.735 (0.0579)    0.861  0.190 (0.0015)    0.450  0.474 (0.0099)
               310   90    0.663 (0.0824)    0.842  0.269 (0.0020)    0.259  0.673 (0.0142)
               330   91    0.617 (0.0928)    0.816  0.299 (0.0025)    0.168  0.747 (0.0129)
 CaII triplet  858   92    0.291 (0.0986)    0.489  0.297 (0.0118)   -0.154  0.742 (0.0032)
 WIRE  Johnson V+R   93    0.446 (0.0952)    0.637  0.287 (0.0108)    0.015  0.718 (0.0040)
               LUT   94    0.681 (0.0690)    0.828  0.221 (0.0026)    0.350  0.551 (0.0084)


          Teff = 6750 K,  log g = 3.5,  [M/H] = +0.0

 bolometric           0    0.467 (0.0820)    0.634  0.249 (0.0087)    0.093  0.623 (0.0038)
 Stromgren      u     1    0.589 (0.0987)    0.799  0.314 (0.0041)    0.117  0.786 (0.0116)
                v     2    0.674 (0.0722)    0.828  0.230 (0.0032)    0.330  0.575 (0.0081)
                b     3    0.607 (0.0814)    0.775  0.252 (0.0064)    0.229  0.631 (0.0060)
                y     4    0.511 (0.0918)    0.698  0.280 (0.0090)    0.090  0.701 (0.0051)
 Johnson        U     5    0.608 (0.0954)    0.810  0.304 (0.0037)    0.152  0.760 (0.0112)
                B     6    0.635 (0.0779)    0.798  0.245 (0.0048)    0.268  0.612 (0.0071)
                V     7    0.512 (0.0915)    0.698  0.279 (0.0089)    0.093  0.698 (0.0051)
                R     8    0.407 (0.0959)    0.601  0.291 (0.0102)   -0.030  0.728 (0.0045)
                I     9    0.323 (0.0923)    0.509  0.279 (0.0105)   -0.095  0.698 (0.0036)
                J    10    0.252 (0.0864)    0.422  0.254 (0.0128)   -0.129  0.636 (0.0020)
                K    11    0.158 (0.0725)    0.296  0.207 (0.0140)   -0.153  0.517 (0.0042)
                L    12    0.130 (0.0500)    0.229  0.148 (0.0077)   -0.091  0.370 (0.0011)
                M    13    0.112 (0.0352)    0.179  0.100 (0.0081)   -0.037  0.250 (0.0035)
                N    14    0.069 (0.0237)    0.108  0.058 (0.0091)   -0.018  0.145 (0.0063)
 Cousins        Rc   15    0.427 (0.0962)    0.622  0.292 (0.0100)   -0.011  0.730 (0.0047)
                Ic   16    0.344 (0.0943)    0.534  0.285 (0.0106)   -0.084  0.713 (0.0039)
 Bessell        UX   17    0.609 (0.0951)    0.811  0.303 (0.0036)    0.154  0.758 (0.0113)
 Bessell        BX   18    0.633 (0.0782)    0.797  0.245 (0.0049)    0.265  0.614 (0.0071)
 Bessell        B    19    0.635 (0.0779)    0.799  0.245 (0.0048)    0.268  0.612 (0.0072)
 Bessell        V    20    0.511 (0.0915)    0.697  0.279 (0.0089)    0.092  0.699 (0.0051)
 Bessell        R    21    0.426 (0.0961)    0.621  0.292 (0.0100)   -0.011  0.730 (0.0047)
 Bessell        I    22    0.338 (0.0942)    0.528  0.285 (0.0105)   -0.090  0.713 (0.0039)
 Tycho         TyB   23    0.652 (0.0767)    0.814  0.243 (0.0039)    0.288  0.607 (0.0079)
               TyV   24    0.528 (0.0909)    0.714  0.279 (0.0085)    0.110  0.697 (0.0055)
 Hipparchos    HIP   25    0.559 (0.0861)    0.737  0.266 (0.0070)    0.160  0.666 (0.0061)
 KEPLER              26    0.475 (0.0919)    0.662  0.281 (0.0090)    0.054  0.702 (0.0051)
 COROT SIS           27    0.481 (0.0907)    0.666  0.278 (0.0086)    0.064  0.694 (0.0052)
 COROT EXO           28    0.475 (0.0910)    0.661  0.278 (0.0087)    0.057  0.696 (0.0051)
 Geneva         U    29    0.594 (0.0982)    0.803  0.313 (0.0039)    0.124  0.783 (0.0118)
                B    30    0.652 (0.0765)    0.813  0.242 (0.0040)    0.289  0.605 (0.0078)
                B1   31    0.668 (0.0758)    0.829  0.242 (0.0031)    0.305  0.605 (0.0087)
                B2   32    0.631 (0.0784)    0.795  0.246 (0.0052)    0.262  0.614 (0.0069)
                V    33    0.512 (0.0913)    0.698  0.279 (0.0090)    0.094  0.697 (0.0050)
                V1   34    0.520 (0.0907)    0.704  0.277 (0.0088)    0.104  0.693 (0.0051)
                G    35    0.479 (0.0943)    0.671  0.287 (0.0095)    0.049  0.717 (0.0050)
 Vilnius        U    36    0.598 (0.0969)    0.805  0.309 (0.0037)    0.134  0.774 (0.0118)
                P    37    0.593 (0.1008)    0.807  0.320 (0.0040)    0.113  0.801 (0.0117)
                X    38    0.676 (0.0723)    0.830  0.231 (0.0031)    0.331  0.576 (0.0081)
                Y    39    0.608 (0.0814)    0.776  0.252 (0.0064)    0.229  0.631 (0.0061)
                Z    40    0.545 (0.0882)    0.725  0.270 (0.0084)    0.140  0.675 (0.0051)
                V    41    0.513 (0.0915)    0.700  0.280 (0.0090)    0.094  0.699 (0.0051)
                S    42    0.401 (0.1002)    0.605  0.305 (0.0102)   -0.056  0.763 (0.0051)
 Milone         iz   43    0.294 (0.0858)    0.466  0.257 (0.0108)   -0.092  0.643 (0.0024)
                iJ   44    0.247 (0.0866)    0.417  0.255 (0.0130)   -0.135  0.637 (0.0021)
                iH   45    0.174 (0.0855)    0.334  0.240 (0.0186)   -0.186  0.600 (0.0072)
                iK   46    0.155 (0.0713)    0.291  0.203 (0.0136)   -0.150  0.509 (0.0041)
 YMS94         iz    47    0.294 (0.0858)    0.466  0.257 (0.0108)   -0.092  0.643 (0.0024)
               iJ    48    0.247 (0.0866)    0.417  0.255 (0.0130)   -0.135  0.637 (0.0021)
               iH    49    0.174 (0.0855)    0.334  0.240 (0.0186)   -0.186  0.600 (0.0072)
               iK    50    0.155 (0.0713)    0.291  0.203 (0.0136)   -0.150  0.509 (0.0041)
               iL    51    0.126 (0.0470)    0.219  0.140 (0.0071)   -0.085  0.350 (0.0012)
               iLp   52    0.121 (0.0428)    0.206  0.126 (0.0071)   -0.068  0.316 (0.0016)
               iM    53    0.108 (0.0363)    0.177  0.104 (0.0081)   -0.047  0.259 (0.0034)
               in    54    0.069 (0.0239)    0.109  0.059 (0.0090)   -0.019  0.147 (0.0062)
               iN    55    0.064 (0.0232)    0.101  0.056 (0.0092)   -0.019  0.139 (0.0066)
 Sloan DSS      u    56    0.600 (0.0979)    0.808  0.312 (0.0036)    0.132  0.781 (0.0119)
                g    57    0.591 (0.0834)    0.764  0.259 (0.0065)    0.203  0.647 (0.0063)
                r    58    0.443 (0.0962)    0.638  0.293 (0.0099)    0.004  0.731 (0.0049)
                i    59    0.358 (0.0946)    0.549  0.286 (0.0105)   -0.072  0.716 (0.0040)
                z    60    0.308 (0.0911)    0.492  0.276 (0.0103)   -0.106  0.689 (0.0035)
 HST STIS Ly_alpha   61    1.255 (0.1873)    0.815 -0.661 (0.0270)    2.247 -1.652 (0.0583)
            Fclear   62    1.474 (0.3153)    0.696 -1.166 (0.0729)    3.223 -2.915 (0.1274)
             Fsrf2   63    1.476 (0.3166)    0.695 -1.171 (0.0735)    3.233 -2.928 (0.1283)
              Fqtz   64    1.477 (0.3170)    0.696 -1.171 (0.0728)    3.234 -2.928 (0.1276)
              CIII   65    1.292 (0.2062)    0.812 -0.721 (0.0269)    2.374 -1.802 (0.0612)
              MgII   66    0.800 (0.0335)    0.865  0.098 (0.0079)    0.652  0.246 (0.0041)
            Nclear   67    0.923 (0.0248)    0.863 -0.090 (0.0059)    1.058 -0.225 (0.0102)
             Nsrf2   68    0.922 (0.0243)    0.862 -0.089 (0.0059)    1.054 -0.221 (0.0102)
              Nqtz   69    0.928 (0.0268)    0.864 -0.097 (0.0059)    1.074 -0.242 (0.0106)
             cn182   70    1.109 (0.1192)    0.828 -0.422 (0.0184)    1.743 -1.056 (0.0385)
             cn270   71    0.850 (0.0135)    0.875  0.037 (0.0044)    0.795  0.092 (0.0028)
            Oclear   72    0.479 (0.0903)    0.663  0.277 (0.0085)    0.064  0.692 (0.0053)
         Oclear-lp   73    0.392 (0.0949)    0.584  0.288 (0.0102)   -0.040  0.720 (0.0043)
             [OII]   74    0.527 (0.1246)    0.788  0.392 (0.0065)   -0.061  0.979 (0.0130)
            [OIII]   75    0.561 (0.0842)    0.733  0.258 (0.0082)    0.174  0.645 (0.0046)
 2MASS          J    76    0.250 (0.0863)    0.419  0.254 (0.0129)   -0.131  0.635 (0.0021)
 2MASS          H    77    0.176 (0.0849)    0.335  0.238 (0.0184)   -0.182  0.596 (0.0070)
 2MASS          Ks   78    0.158 (0.0721)    0.295  0.205 (0.0140)   -0.150  0.513 (0.0043)
 SWASP               79    0.524 (0.0894)    0.707  0.275 (0.0081)    0.112  0.687 (0.0056)
 MOST                80    0.511 (0.0900)    0.695  0.276 (0.0083)    0.097  0.690 (0.0054)
 GAIA (2006)    G    81    0.492 (0.0902)    0.677  0.277 (0.0084)    0.077  0.691 (0.0053)
 GAIA (2010)    G    82    0.470 (0.0913)    0.656  0.279 (0.0088)    0.051  0.698 (0.0051)
 GAIA (2010)    BP   83    0.533 (0.0890)    0.716  0.274 (0.0078)    0.122  0.685 (0.0058)
 GAIA (2010)    RP   84    0.354 (0.0947)    0.546  0.287 (0.0104)   -0.076  0.717 (0.0041)
 GAIA (2010)  G_RV   85    0.301 (0.0952)    0.494  0.289 (0.0106)   -0.132  0.722 (0.0038)
 Milone        230   86    1.065 (0.0812)    0.883 -0.274 (0.0060)    1.477 -0.685 (0.0193)
               250   87    0.938 (0.0284)    0.871 -0.100 (0.0062)    1.088 -0.249 (0.0109)
               270   88    0.845 (0.0159)    0.877  0.047 (0.0033)    0.775  0.118 (0.0016)
               290   89    0.752 (0.0554)    0.873  0.181 (0.0014)    0.480  0.453 (0.0093)
               310   90    0.683 (0.0794)    0.856  0.259 (0.0017)    0.295  0.647 (0.0133)
               330   91    0.634 (0.0911)    0.830  0.293 (0.0024)    0.194  0.733 (0.0127)
 CaII triplet  858   92    0.298 (0.0957)    0.492  0.290 (0.0107)   -0.137  0.725 (0.0038)
 WIRE  Johnson V+R   93    0.447 (0.0942)    0.638  0.287 (0.0097)    0.017  0.717 (0.0047)
               LUT   94    0.695 (0.0672)    0.838  0.214 (0.0027)    0.374  0.536 (0.0081)


          Teff = 6750 K,  log g = 4.0,  [M/H] = +0.0

 bolometric           0    0.473 (0.0807)    0.637  0.247 (0.0079)    0.102  0.618 (0.0043)
 Stromgren      u     1    0.610 (0.0951)    0.812  0.303 (0.0037)    0.155  0.758 (0.0114)
                v     2    0.663 (0.0762)    0.826  0.244 (0.0029)    0.297  0.610 (0.0091)
                b     3    0.601 (0.0835)    0.775  0.261 (0.0057)    0.209  0.653 (0.0072)
                y     4    0.510 (0.0915)    0.698  0.282 (0.0079)    0.087  0.704 (0.0060)
 Johnson        U     5    0.613 (0.0948)    0.815  0.303 (0.0035)    0.158  0.757 (0.0115)
                B     6    0.627 (0.0806)    0.796  0.255 (0.0043)    0.244  0.637 (0.0082)
                V     7    0.511 (0.0912)    0.698  0.281 (0.0079)    0.089  0.702 (0.0060)
                R     8    0.411 (0.0940)    0.603  0.287 (0.0091)   -0.020  0.719 (0.0053)
                I     9    0.328 (0.0900)    0.511  0.274 (0.0095)   -0.083  0.685 (0.0042)
                J    10    0.257 (0.0851)    0.425  0.253 (0.0118)   -0.122  0.632 (0.0018)
                K    11    0.163 (0.0721)    0.301  0.207 (0.0131)   -0.148  0.518 (0.0034)
                L    12    0.134 (0.0486)    0.230  0.144 (0.0074)   -0.083  0.361 (0.0011)
                M    13    0.113 (0.0342)    0.178  0.097 (0.0080)   -0.032  0.242 (0.0036)
                N    14    0.068 (0.0237)    0.107  0.059 (0.0089)   -0.020  0.147 (0.0061)
 Cousins        Rc   15    0.430 (0.0945)    0.623  0.289 (0.0089)   -0.004  0.723 (0.0055)
                Ic   16    0.352 (0.0917)    0.538  0.279 (0.0095)   -0.067  0.698 (0.0044)
 Bessell        UX   17    0.616 (0.0940)    0.817  0.300 (0.0034)    0.166  0.751 (0.0115)
 Bessell        BX   18    0.625 (0.0808)    0.795  0.255 (0.0043)    0.242  0.638 (0.0082)
 Bessell        B    19    0.627 (0.0805)    0.797  0.255 (0.0042)    0.245  0.636 (0.0082)
 Bessell        V    20    0.510 (0.0912)    0.697  0.281 (0.0079)    0.088  0.703 (0.0060)
 Bessell        R    21    0.430 (0.0944)    0.622  0.289 (0.0089)   -0.004  0.723 (0.0055)
 Bessell        I    22    0.345 (0.0917)    0.532  0.279 (0.0095)   -0.074  0.698 (0.0044)
 Tycho         TyB   23    0.643 (0.0796)    0.812  0.253 (0.0035)    0.264  0.633 (0.0089)
               TyV   24    0.526 (0.0912)    0.714  0.282 (0.0075)    0.103  0.704 (0.0065)
 Hipparchos    HIP   25    0.555 (0.0871)    0.736  0.271 (0.0062)    0.148  0.679 (0.0071)
 KEPLER              26    0.475 (0.0913)    0.663  0.281 (0.0080)    0.054  0.703 (0.0059)
 COROT SIS           27    0.480 (0.0903)    0.666  0.279 (0.0077)    0.062  0.697 (0.0061)
